"Question","Réponse","Expertise","Sous - expertise","Like","Created Date","Updated Date","Owner","Title","ID","Created Date","Updated Date","Owner"
"Qu’est-ce qu’un témoin assisté ?","Le témoin assisté est un statut intermédiaire en matière pénale, accordé à une personne mise en cause lors d'une instruction mais contre laquelle il n'existe pas d'indices graves et concordants justifiant une mise en examen. Il se distingue donc du simple témoin et du mis en examen.

Ce statut ouvre des droits concrets : accès au dossier de l'instruction, droit d'être assisté par un avocat, possibilité de demander des actes d'investigation ou une confrontation avec les personnes qui le mettent en cause (articles 113-1 à 113-8 du Code de procédure pénale).

Le juge d'instruction peut d'office conférer ce statut ou le faire à la demande du procureur ou de la personne concernée. Si les charges s'alourdissent, le témoin assisté peut être mis en examen.","[""Droit Pénal""]","[""Statuts""]",1,2025-01-21T11:32:40Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"85297617-35d4-492d-b690-be13cb8ff813",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment est accompagnée la victime dans son parcours d’indemnisation ?","L'accompagnement d'une victime grand blessé couvre l'ensemble du parcours d'indemnisation, de la constitution du dossier jusqu'au jugement ou à l'accord amiable. L'objectif est d'obtenir la réparation intégrale de tous les postes de préjudice, y compris les besoins futurs.

Concrètement, cela comprend : la constitution du dossier avec des experts médicaux spécialisés (neurologues, ergothérapeutes, médecins-conseils) ; la négociation d'une provision rapide pour couvrir les premiers frais ; l'encadrement de l'expertise médicale amiable ou judiciaire pour que chaque poste soit correctement évalué ; enfin, la négociation ou l'action en justice pour obtenir une indemnisation intégrale incluant l'aide humaine, la rééducation, les équipements adaptés et la perte de revenus.","[""Accidents de la route""]","[""Grands blessés""]",1,2025-07-23T19:56:22Z,2025-07-23T19:59:13Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"85d08584-c1e2-41d8-a025-421e534252da",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Pourquoi faire appel à un avocat pénaliste pour une affaire de trafic de stupéfiants ?","Une affaire de trafic de stupéfiants expose à des peines très lourdes : jusqu'à 10 ans d'emprisonnement et 7 500 000 € d'amende pour trafic simple, davantage en cas de bande organisée (art. 222-37 et 222-34 du Code pénal). Seul un avocat pénaliste maîtrisant ces procédures peut construire une défense adaptée dès la garde à vue.

Concrètement, il contrôle la régularité des actes d'enquête (perquisitions, écoutes, infiltrations), identifie les nullités de procédure exploitables, et prépare une stratégie de défense cohérente face au parquet et au tribunal correctionnel ou à la cour d'assises selon les faits reprochés.

Intervenir tôt — dès la garde à vue — est déterminant : les premières déclarations engagent souvent la suite de la procédure.","[""Trafic de stupéfiants""]","[""Définition du trafic""]",2,2025-02-17T14:27:06Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"85d30068-85ed-418a-810b-25f7cbd6c9c4",2026-04-29T09:36:23Z,2026-04-29T11:41:47Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quelles sont les deux formes de détention à domicile sous surveillance électronique ?","La détention à domicile sous surveillance électronique (DDSE) existe sous deux formes : comme peine autonome ou comme aménagement de peine.

En tant que peine autonome, la DDSE se substitue à une peine d'emprisonnement. Elle est prononcée directement par le tribunal et ne peut excéder la durée de la peine initialement encourue. Elle s'applique aux peines comprises entre 15 jours et 6 mois.

En tant qu'aménagement de peine, la DDSE modifie les modalités d'exécution d'une peine de prison ferme déjà prononcée. Elle peut concerner des peines plus longues, jusqu'à 2 ans d'emprisonnement.","[""Droit Pénal""]","[""Détention à domicile""]",1,2025-01-21T11:57:45Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"85f94b71-37b2-4a96-b6ff-21ff2190a49d",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quels sont les éléments constitutifs d’un vice caché ?","Un vice caché est un défaut non apparent qui affecte un bien vendu, empêche son usage normal et aurait conduit l'acheteur à ne pas acheter ou à payer moins cher s'il en avait eu connaissance. Il est encadré par les articles 1641 et suivants du Code civil.

Trois conditions doivent être réunies :
— un défaut inhérent rendant le bien impropre à son usage ou diminuant fortement cet usage ;
— un vice non apparent : un examen normalement attentif au moment de la vente n'aurait pas permis de le déceler ;
— un vice antérieur à la vente : le défaut doit préexister au transfert des risques.

L'acheteur dispose alors de deux actions : l'action rédhibitoire (annulation de la vente et remboursement intégral) ou l'action estimatoire (réduction du prix). Si le vendeur connaissait le vice, une action en indemnisation peut s'y ajouter. Le délai pour agir est de deux ans à compter de la découverte du vice.","[""Droit du consommateur""]","[""Produits & garanties""]",1,2025-02-12T15:57:33Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"8629384f-2b42-49ae-8139-c9d95e45634e",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment le cabinet vous accompagne-t-il après un accident de la vie courante ?","Après un accident de la vie courante, le cabinet analyse votre dossier, évalue vos droits à indemnisation et fait contrepoids face à l'assureur, qui tend structurellement à sous-évaluer les préjudices ou à en écarter certains.

Concrètement, le cabinet négocie des contre-offres indemnitaires poste par poste. Si l'expertise médicale mandatée par l'assureur est insuffisante, une expertise contradictoire est sollicitée — souvent via une procédure de référé expertise judiciaire — avec l'appui d'un médecin conseil indépendant.

Lorsque le fait dommageable est susceptible de qualification pénale, le cabinet peut déposer plainte ou se constituer partie civile devant le tribunal correctionnel.

En cas de désaccord persistant sur l'évaluation des préjudices ou sur l'application d'un contrat garantie accidents de la vie (GAV), une action judiciaire est engagée pour faire valoir vos droits.","[""Accidents de la vie courante""]","[""Accompagnement""]",1,2025-03-19T09:29:05Z,2025-06-25T12:24:52Z,"07454f1f-c54a-4308-b897-19be554db88a",,"8737d78f-eb7e-468c-9df0-9e65b9e04ea6",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Pourquoi le dirigeant peut-il être poursuivi pour des faits commis au sein de l’entreprise ?","Le dirigeant peut être poursuivi pénalement pour des faits commis au sein de son entreprise parce que la loi le désigne comme garant de l'ordre juridique dans la structure qu'il dirige. En tant que représentant légal, il est présumé avoir autorité pour prévenir les infractions.

Le principe posé par l'article 121-1 du Code pénal — « nul n'est responsable pénalement que de son propre fait » — n'exclut pas sa mise en cause. Il peut être poursuivi pour faute personnelle directe (décision illicite qu'il a prise lui-même), ou pour négligence s'il n'a pas empêché une infraction qu'il avait le pouvoir et l'obligation d'éviter.

Une délégation de pouvoir valable — accordée à un délégataire compétent, disposant des moyens nécessaires et d'une réelle autonomie — peut l'exonérer, à condition que la délégation soit antérieure aux faits et clairement établie.","[""Droit pénal des affaires""]","[""Risques Majeurs""]",1,2025-01-15T09:40:40Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"890f4325-84a1-496e-b6c3-05d29cbb48e8",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment choisir son avocat pour un divorce ?","Pour un divorce, choisissez un avocat spécialisé en droit de la famille, capable de maîtriser à la fois les aspects juridiques et les enjeux humains du dossier. La compétence technique est indispensable, mais la relation de confiance l'est tout autant : vous devrez lui confier des éléments personnels sensibles.

Vérifiez que l'avocat pratique régulièrement le droit de la famille et connaît les différentes procédures : divorce par consentement mutuel, divorce pour faute, divorce accepté. Chaque situation appelle une stratégie différente, notamment lorsque des enfants, un patrimoine immobilier ou une pension alimentaire sont en jeu.

Lors du premier rendez-vous, évaluez sa disponibilité, sa clarté d'explication et sa capacité à vous présenter des options concrètes. Un bon avocat ne se contente pas de subir la procédure : il anticipe, négocie et défend activement vos intérêts.","[""Droit de la famille""]","[""Divorce et séparation""]",1,2025-02-18T15:16:05Z,2025-09-22T12:42:28Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"8911b2cf-0ee4-4de7-8ff4-60b1c476ae04",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Combien de temps dure une procédure devant la Cour de cassation ?","Une procédure devant la Cour de cassation dure en moyenne 12 à 18 mois à compter du dépôt du pourvoi.

Si la Cour rend un arrêt de cassation, elle annule la décision contestée et renvoie l'affaire devant une nouvelle cour d'assises pour être jugée à nouveau.

Si elle rend un arrêt de rejet, elle confirme la décision attaquée, qui devient définitive. Les voies de recours devant les juridictions françaises sont alors épuisées — un recours devant la Cour européenne des droits de l'homme (CEDH) reste toutefois possible sous certaines conditions.","[""Droit Pénal"",""Procès criminel""]","[""Pourvoi en Cassation""]",1,2025-01-28T14:36:38Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"8a176e0c-9a73-45aa-a780-df523987e188",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Qu'est-ce qu'un grand blessé dans un accident de la route ?","On parle de grand blessé lorsque la victime subit des atteintes physiques ou neurologiques graves laissant des séquelles durables ou irréversibles : traumatisme crânien sévère, lésion de la moelle épinière (paraplégie, tétraplégie), déficit sensitivo-moteur majeur.

Ces blessures entraînent des besoins lourds et permanents : logement adapté, véhicule aménagé, assistance par une tierce personne, appareillage médical spécialisé. Le taux d'incapacité permanente partielle (IPP) retenu par les médecins experts est souvent supérieur à 30 %, ce qui place ces victimes dans une catégorie d'indemnisation spécifique, distincte des blessés légers ou modérés.","[""Accidents de la route""]","[""Grands blessés""]",1,2025-07-23T19:56:20Z,2025-07-23T19:58:22Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"8a37aac3-2433-4445-8427-988fdb3cc42b",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment un avocat peut-il mʼaider à constituer un dossier solide après un sinistre ?","Dès la survenance dʼun sinistre, un avocat spécialisé en droit des assurances analyse votre contrat, identifie les garanties mobilisables et vérifie que les clauses dʼexclusion ou de déchéance sont rédigées en caractères très apparents, comme lʼexige lʼarticle L. 112-4 du Code des assurances.

Il vous guide ensuite dans la collecte des preuves — photos, témoignages, constats amiables, factures — et veille à ce que la déclaration de sinistre soit transmise à lʼassureur dans les délais contractuels (généralement 5 jours ouvrés pour un vol, 10 jours après une catastrophe naturelle).

Enfin, il évalue lʼensemble de vos préjudices : dommages corporels, matériels, économiques ou perte dʼexploitation, afin que lʼindemnisation proposée soit conforme à lʼétendue réelle du sinistre.","[""Droit des assurances particuliers et professionnels""]","[""Sinistre et indemnisation""]",1,2025-02-10T14:51:25Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"8b44a4fe-d0d3-48af-8d1f-e55cad696995",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Dois-je porter plainte pour être indemnisé après un accident de la route ?","Porter plainte nʼest pas obligatoire pour obtenir une indemnisation après un accident de la route. La loi Badinter du 5 juillet 1985 oblige lʼassureur du responsable à vous indemniser sans que vous ayez à engager de poursuites pénales.

La plainte devient utile dans plusieurs situations : le conducteur responsable conteste sa faute, lʼindemnisation proposée par lʼassureur est manifestement insuffisante, ou les faits présentent une gravité particulière (blessures lourdes, délit de fuite, conduite sous lʼemprise de lʼalcool). Elle permet alors dʼobtenir une reconnaissance pénale de la responsabilité, ce qui renforce votre position dans la négociation indemnitaire.

En cas de blessures graves ou de refus de lʼassureur, un avocat peut vous aider à évaluer lʼopportunité de déposer plainte et à saisir le juge civil ou pénal.","[""Accidents de la route""]","[""Procédure d'indemnisation""]",1,2025-01-16T13:41:05Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"8cae08c6-351e-4ec6-b4c3-5b5fbca6a5b6",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quelles solutions d’hébergement d’urgence peuvent être mises en place si je dois quitter mon domicile à cause des violences ?","Plusieurs solutions existent pour vous mettre à l'abri rapidement. Le 115 (numéro national gratuit, 24h/24) oriente vers un centre d'hébergement d'urgence proposant un toit, un accompagnement social et psychologique. Des places réservées aux victimes de violences conjugales, accessibles via le 3919, offrent un environnement sécurisé pour vous et vos enfants.

En cas de danger grave et immédiat, une hospitalisation — notamment en service de gynécologie-obstétrique — peut assurer votre protection le temps que d'autres solutions soient organisées.

Les centres d'accueil de jour constituent également un premier point d'entrée : écoute, orientation, et services pratiques (boîte aux lettres sécurisée, douche, laverie). L'association France Victimes (116 006) peut vous accompagner dans ces démarches.","[""Violences conjugales et féminicides""]","[""Mise à l'abri""]",1,2025-02-10T09:40:48Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"8eddcd15-789d-4b83-afda-abe8c436cdc6",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quelle est la durée de l'ordonnance de protection et que faire en cas de violation ?","L'ordonnance de protection est valable 6 mois à compter de sa notification à l'auteur des violences (art. 515-12 du Code civil). Elle peut être prolongée si une procédure devant le juge aux affaires familiales est en cours.

En cas de violation — contact interdit, intrusion dans un lieu prohibé, non-respect des mesures d'éloignement —, la victime doit alerter immédiatement la police ou la gendarmerie. Le non-respect de l'ordonnance constitue une infraction pénale punie de 3 ans d'emprisonnement et 45 000 € d'amende (art. 227-4-2 du Code pénal).

Un avocat peut accompagner la victime pour demander une prolongation ou engager des poursuites en cas de violation.","[""Violences conjugales et féminicides""]","[""Ordonnance de protection""]",1,2025-02-10T10:17:30Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"8ee8a4bc-175c-4db7-a25f-efd50b38bd36",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quelles sont les preuves de la préméditation ?","La preuve de la préméditation incombe à l'accusation, qui doit démontrer que l'auteur a formé le dessein criminel avant de passer à l'acte. Elle repose sur des éléments matériels et circonstanciels appréciés souverainement par les juges du fond.

Les indices les plus courants sont :

— l'acquisition préalable d'une arme ou d'un outil utilisé lors des faits ;
— le repérage des lieux ou la surveillance de la victime ;
— des menaces ou confidences exprimées avant l'acte ;
— des achats, recherches ou communications (SMS, e-mails) révélant une préparation.

Aucun de ces éléments n'est à lui seul déterminant : c'est leur faisceau qui emporte la conviction. En cas de doute, le principe in dubio pro reo profite à la défense.","[""Droit Pénal""]","[""Préméditation""]",1,2025-01-21T11:40:15Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"8f83e9ce-f9e0-4375-8177-dea8a694bff9",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Puis-je refuser de répondre aux questions des policiers pendant une garde à vue ?","Oui. Dès le début de la garde à vue, vous devez être informé de votre droit de garder le silence (article 63-1 du Code de procédure pénale). Vous êtes uniquement tenu de décliner votre identité — nom, prénom, date et lieu de naissance, adresse. Pour le reste, vous pouvez refuser de répondre à toutes les questions sans que ce silence puisse être interprété comme un aveu.

Ce droit est absolu : aucune pression, menace ou promesse ne peut légalement vous contraindre à parler. En pratique, la décision de parler ou de se taire dépend des faits reprochés et des éléments déjà détenus par les enquêteurs. Un avocat commis d'office ou choisi peut vous assister dès la première heure de garde à vue et vous aider à définir la stratégie la plus adaptée à votre situation.","[""Procès criminel"",""Droit Pénal""]","[""Garde à vue""]",1,2025-01-28T13:11:02Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"9297c04b-58b4-4298-ab16-be3236c5c646",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment la période de sûreté peut-elle être levée ? ","Le condamné peut demander le relèvement de la période de sûreté auprès du Tribunal de l'Application des Peines (TAP). Ce relèvement est accordé à titre exceptionnel, uniquement si le condamné présente des gages sérieux de réadaptation sociale (art. 720-4 du Code de procédure pénale).

Le TAP examine notamment : le comportement en détention, l'absence de risque de récidive évalué par expertise psychiatrique, et la solidité du projet de réinsertion.

En cas de relèvement, le condamné redevient éligible aux aménagements de peine : libération conditionnelle, semi-liberté, placement sous surveillance électronique.","[""Droit Pénal""]","[""Période de sûreté""]",1,2025-01-21T11:23:00Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"93739c16-2a18-437b-9021-23330a1bcf21",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment un avocat peut-il me défendre face à mon assureur en cas de litige ?","Un avocat spécialisé en droit des assurances peut contester un refus d'indemnisation injustifié, identifier les clauses abusives ou irrégulières de votre contrat, et mettre en cause la responsabilité de votre assureur. Il intervient à chaque stade : analyse contractuelle, négociation amiable, mise en demeure, puis action en justice si nécessaire.

Première étape, il examine votre contrat pour repérer les clauses illisibles, les exclusions mal rédigées ou les mentions obligatoires absentes — notamment celles relatives au délai de prescription biennale (article L. 114-1 du Code des assurances), dont l'omission peut rendre ce délai inopposable à l'assureur.

Si l'assureur refuse d'indemniser sans motif valable, tarde à verser les sommes dues ou interprète abusivement le contrat, l'avocat formalise une mise en demeure avec délai de réponse contraignant, puis engage si besoin une action en responsabilité contractuelle devant le tribunal compétent.","[""Droit des assurances particuliers et professionnels""]","[""Défense des victimes""]",1,2025-02-10T14:57:14Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"93a763b9-f218-4819-a3cf-534eb9ac33eb",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quels sont les différents types d'aménagement de peine ?","Les principaux aménagements de peine sont le placement sous surveillance électronique (DDSE), la semi-liberté, le placement extérieur, la suspension ou le fractionnement de peine, la conversion en jours-amende et la conversion en travaux d'intérêt général (TIG).

Le DDSE (bracelet électronique) permet de purger sa peine à domicile sous contrainte horaire. La semi-liberté autorise le condamné à quitter l'établissement le jour pour travailler ou se former, avec retour obligatoire la nuit. Le placement extérieur implique une activité hors les murs (chantier, formation). La suspension ou le fractionnement s'appliquent notamment en cas de motif médical ou familial grave. La conversion en jours-amende substitue une amende à l'emprisonnement. Le TIG remplace la peine par un travail non rémunéré au profit d'une collectivité ou d'une association.","[""Droit Pénal""]","[""Aménagement de peine""]",1,2025-01-21T11:50:34Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"945d8e3d-5406-4ffe-ade7-c5af18d887c1",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Qu'est-ce qu'un accident du travail ?","Un accident du travail est un événement soudain survenu par le fait ou à l'occasion du travail, entraînant une lésion physique ou psychique (article L. 411-1 du Code de la sécurité sociale). La présomption d'imputabilité joue dès lors que l'accident se produit au temps et au lieu du travail.

Sont également couverts les accidents de trajet — entre le domicile et le lieu de travail ou de restauration — à condition que le parcours n'ait pas été interrompu pour un motif personnel (article L. 411-2).

Le régime s'applique aux salariés, mais aussi aux stagiaires, apprentis et intérimaires, dès lors qu'ils travaillent sous lien de subordination.","[""Droit et accidents du travail""]","[""Accident du travail""]",1,2025-01-28T13:12:01Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"96081f76-33d9-414d-9832-148ae83d8390",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Comment obtenir réparation pour un dommage causé par un produit défectueux ?","En droit français, deux régimes permettent d'obtenir réparation d'un dommage causé par un produit défectueux : la responsabilité du fait des produits défectueux (art. 1245 et suivants du Code civil) et la garantie des vices cachés (art. 1641 et suivants). Ces deux voies peuvent être invoquées alternativement selon votre situation.

Responsabilité du fait des produits défectueux (art. 1245 C. civ.)
Vous devez identifier le producteur (fabricant, ou à défaut vendeur ou fournisseur), prouver le défaut du produit, le dommage subi et le lien de causalité. Le délai pour agir est de 3 ans à compter de la connaissance du dommage, du défaut et de l'identité du producteur.

Garantie des vices cachés (art. 1641 C. civ.)
Elle suppose un défaut inhérent à la chose, non décelable lors d'un examen attentif et antérieur à la vente. Deux actions sont possibles : l'action rédhibitoire (annulation de la vente et remboursement intégral) ou l'action estimatoire (réduction du prix). Le délai est de 2 ans à compter de la découverte du vice.","[""Droit du consommateur""]","[""Produits & garanties""]",1,2025-02-12T15:57:34Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"96882393-a9f2-4374-850a-67098f564438",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
" Comment est déterminée la prestation compensatoire et quels critères sont pris en compte par le juge ?","La prestation compensatoire est fixée par le juge selon l'article 271 du Code civil, sur la base des disparités de niveau de vie créées par la rupture du mariage. Elle n'est pas automatique : l'époux qui la demande doit démontrer que le divorce dégrade ses conditions de vie.

Le juge examine notamment : la durée du mariage, l'âge et l'état de santé des époux, leur qualification professionnelle, leurs revenus et patrimoine respectifs, leurs droits à la retraite, et les choix de carrière faits pendant le mariage (ex. : arrêt d'activité pour élever les enfants).

La prestation est versée en priorité sous forme de capital (article 274 du Code civil), en une fois ou échelonné sur 8 ans. Une rente viagère reste possible à titre exceptionnel, notamment en cas d'âge ou d'état de santé rendant impossible tout retour à l'emploi.

Son montant peut être négocié dans une convention de divorce par consentement mutuel. En cas de désaccord, un avocat permet d'argumenter les critères favorables et d'anticiper l'appréciation du juge.","[""Droit de la famille""]","[""Régimes matrimoniaux et aspects patrimoniaux""]",1,2025-02-10T10:42:42Z,2025-09-22T12:42:49Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"976b6ca2-1200-46e4-aebf-71edca704290",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Ai-je besoin d'un avocat dans le cas d'un aléa thérapeutique ?","Un avocat nʼest pas obligatoire, mais il est fortement recommandé : lʼindemnisation dʼun aléa thérapeutique repose sur des règles complexes (loi du 4 mars 2002, dite loi Kouchner) et nécessite de prouver un accident médical non fautif, une consolidation du dommage et un seuil de gravité suffisant.

La première étape est généralement la saisine de la Commission de Conciliation et dʼIndemnisation (CCI) compétente, qui rend un avis amiable. Si lʼONIAM refuse ou si lʼoffre est insuffisante, un recours judiciaire devient nécessaire.

Un avocat spécialisé vous aide à constituer le dossier médical, à préparer lʼexpertise et à évaluer le montant de votre préjudice corporel. Son intervention est particulièrement utile dès la phase amiable pour ne pas accepter une indemnisation sous-évaluée.","[""Accidents et erreurs médicales""]","[""Aléa thérapeutique""]",1,2025-02-08T23:25:15Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"99337046-56a9-46b2-a3bc-da3183f48e35",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Qu’est-ce qu’un mis en cause ?","Le mis en cause est une personne à l'encontre de laquelle il existe des raisons de soupçonner une participation à une infraction. Ce terme générique ne présume d'aucune culpabilité : il désigne simplement quelqu'un impliqué dans une enquête, avant toute qualification juridique précise.

On parle de mis en cause aussi bien pour une personne entendue librement que pour un gardé à vue. Selon l'avancement de la procédure, ce statut peut évoluer vers celui de suspect, de mis en examen ou, à l'inverse, déboucher sur un classement sans suite si les soupçons ne sont pas confirmés.","[""Droit Pénal""]","[""Statuts""]",1,2025-01-21T11:31:39Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"993a4c3d-978d-45f6-ad3e-534bb77a5dd6",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Qu'est-ce que la CRCI et quel est son intérêt pour les victimes ?","La CRCI (Commission de conciliation et d'indemnisation des accidents médicaux) est une procédure amiable permettant aux victimes d'accidents médicaux, d'affections iatrogènes ou d'infections nosocomiales d'obtenir une indemnisation rapide, sans passer par un tribunal.

Pour saisir la CRCI, le dossier doit remplir des critères de gravité définis à l'article D1142-1 du code de la santé publique (critères alternatifs) :

— taux d'incapacité permanente ≥ 24 %
— incapacité temporaire de travail ≥ 6 mois consécutifs ou non sur 12 mois
— déficit fonctionnel temporaire ≥ 50 % pendant 6 mois
— inaptitude définitive à l'activité professionnelle antérieure
— troubles dans les conditions d'existence particulièrement graves

Si ces critères sont réunis, la commission diligente une expertise médicale pour évaluer les préjudices imputables à l'accident. Elle rend son avis dans un délai de 6 mois. Si une responsabilité est retenue, le régleur — ONIAM et/ou l'assureur — dispose de 4 mois pour formuler une offre d'indemnisation, laquelle doit être versée dans le mois suivant son acceptation.","[""Accidents et erreurs médicales""]","[""CRCI""]",1,2025-03-19T09:00:26Z,2025-06-25T12:24:52Z,"07454f1f-c54a-4308-b897-19be554db88a",,"99589b12-1c72-43fc-83bb-662b2705c13c",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Qu’est-ce qu’un témoin ?","Un témoin est une personne qui, sans être suspectée d'avoir participé à une infraction, peut apporter des éléments utiles à la manifestation de la vérité. Il peut être entendu librement par les enquêteurs ou convoqué dans le cadre d'une audition formelle.

Devant le tribunal, le témoin prête serment de dire toute la vérité avant de déposer (art. 331 du Code de procédure pénale). Faire un faux témoignage constitue un délit puni de 5 ans d'emprisonnement et 75 000 € d'amende (art. 434-13 du Code pénal).

Le témoin peut refuser de répondre à certaines questions s'il est soumis au secret professionnel. Il bénéficie également d'une protection légale contre les pressions ou représailles liées à son témoignage.","[""Droit Pénal""]","[""Statuts""]",1,2025-01-21T11:32:24Z,2025-06-25T12:24:52Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"9b8f9cc6-5fa3-4a1a-ab86-172103199dc3",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
"Quels sont les impacts de la consolidation sur l'indemnisation ?","Lʼindemnisation définitive ne peut intervenir quʼaprès la date de consolidation, qui fige lʼétat de santé de la victime et permet de chiffrer lʼensemble des préjudices de façon certaine.

Avant cette date, seuls des provisions peuvent être versées. Une fois consolidée, la victime peut réclamer lʼintégralité des postes de préjudice prévus par la nomenclature Dintilhac : déficit fonctionnel permanent (DFP), préjudice dʼagrément, préjudice professionnel, préjudices extra-patrimoniaux, etc.

Fixer une date de consolidation trop précoce peut minorer significativement lʼindemnisation : un avocat peut contester cette date en sollicitant une contre-expertise médicale.","[""Accidents et erreurs médicales"",""Accidents de la vie courante"",""Accidents de la route""]","[""Consolidation""]",3,2025-02-08T23:48:01Z,2025-07-31T13:54:41Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b",,"9cc5d9c9-5dc6-4be7-9900-20bb27faa2fe",2026-04-29T09:36:23Z,2026-04-29T09:36:23Z,"d05c9ea4-b2fb-43e7-9de4-52fe8577e54b"
